"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Bundesland";"Postleitzahl";"Ort";"Straße";"Hausnummer";"Gemarkung";"Flurstück";"Gemeindeschlüssel";"Koordinate: Breitengrad (WGS84)";"Koordinate: Längengrad (WGS84)";"Anzahl der Solar-Module";"Hauptausrichtung der Solar-Module";"Name des Windparks";"Nabenhöhe der Windenergieanlage";"Rotordurchmesser der Windenergieanlage";"Hersteller der Windenergieanlage";"Typenbezeichnung";"Hauptbrennstoff der Einheit";"Nutzbare Speicherkapazität in kWh";"Technologie der Stromerzeugung";"Lage der Einheit";"Letzte Aktualisierung";"Datum der endgültigen Stilllegung";"Datum der geplanten Inbetriebnahme";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Volleinspeisung oder Teileinspeisung";"MaStR-Nr. der Genehmigung";"Name des Anschluss-Netzbetreibers";"MaStR-Nr. des Anschluss-Netzbetreibers";"Netzbetreiberprüfung";"Spannungsebene";"MaStR-Nr. der Lokation";"MaStR-Nr. der EEG-Anlage";"EEG-Anlagenschlüssel";"Inbetriebnahmedatum der EEG-Anlage";"Installierte Leistung der EEG-Anlage";"Zuschlagnummer (EEG/KWK-Ausschreibung)";"MaStR-Nr. der KWK-Anlage";"Inbetriebnahmedatum der KWK-Anlage";"Elektrische KWK-Leistung";"Thermische Nutzleistung in kW"
"SEE964075982084";"GV 31";"In Planung";"Wind";"5600";"5600";"";"12.1.2021";"Thüringen";"99958";"Großvargula";"";"";"Großvargula";"Flur1: 226/38";"16064019";"51,130636";"10,760539";"";"";"Großvargula";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"BOREAS Energie GmbH";"ABR909054335185";"";"SGE917079592582";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"";"";"";"";"";"";"";"";"";"";""
"SEE909518104517";"GV 32";"In Planung";"Wind";"5600";"5600";"";"12.1.2021";"Thüringen";"99958";"Großvargula";"";"";"Großvargula";"Flur9: 377/19, 528/20";"16064019";"51,124253";"10,761597";"";"";"Großvargula";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"BOREAS Energie GmbH";"ABR909054335185";"";"SGE917079592582";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"";"";"";"";"";"";"";"";"";"";""
"SEE956289848010";"GV 33";"In Planung";"Wind";"5600";"5600";"";"12.1.2021";"Thüringen";"99958";"Großvargula";"";"";"Großvargula";"Flur2: 86/1, 87";"16064019";"51,128099";"10,76716";"";"";"Großvargula";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"BOREAS Energie GmbH";"ABR909054335185";"";"SGE917079592582";"TEN Thüringer Energienetze GmbH & Co. KG (SNB970821959712)";"SNB970821959712";"";"";"";"";"";"";"";"";"";"";"";""
"SEE976198382627";"Hasel WEA 5";"In Planung";"Wind";"3300";"3300";"";"18.1.2021";"Baden-Württemberg";"79686";"Hasel";"";"";"Hasel";"Flurstück 3309";"08336034";"47,679934";"7,909411";"";"";"Windpark Hasel";"149";"126";"";"";"";"";"Horizontalläufer";"Windkraft an Land";"18.1.2021";"";"1.1.2022";"EnBW WindInvest GmbH & Co. KG";"ABR966933755045";"";"SGE992761620132";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SEE956222397964";"Webenheim WEA 2";"In Planung";"Wind";"2000";"2000";"";"18.1.2021";"Saarland";"66440";"Blieskastel";"";"";"Webenheim";"4862";"10045112";"49,248601";"7,293623";"";"";"Windpark Webenheim";"110";"82";"";"";"";"";"Horizontalläufer";"Windkraft an Land";"21.1.2021";"";"1.1.2022";"EnBW WindInvest GmbH & Co. KG";"ABR966933755045";"";"SGE921392827979";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SEE975529372627";"Rosenberg Süd A WEA 3";"In Planung";"Wind";"3300";"3300";"";"18.1.2021";"Baden-Württemberg";"74749";"Rosenberg";"";"";"Ellwangen-Schrezheim";"Flst 2410/1";"08225082";"48,980893";"10,052426";"";"";"Windpark Rosenberg Süd";"164";"131";"";"";"";"";"Horizontalläufer";"Windkraft an Land";"18.1.2021";"";"1.1.2022";"EnBW WindInvest GmbH & Co. KG";"ABR966933755045";"";"SGE910006544463";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SEE977504710134";"WEA Nr. 1";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur 8: 1/1";"12072477";"52,151068";"13,531791";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"25.1.2021";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE943512892544";"WEA Nr. 2";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur8: 1/1";"12072477";"52,152225";"13,543885";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"13.4.2022";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE991765568075";"WEA Nr. 3";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur8: 1/1";"12072477";"52,154346";"13,530733";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"25.1.2021";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE973788107523";"WEA Nr. 4";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur8: 1/1";"12072477";"52,155744";"13,54418";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"25.1.2021";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE909000442196";"WEA Nr. 5";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur8: 1/1";"12072477";"52,158986";"13,543869";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"25.1.2021";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE903424224857";"WEA Nr. 6";"In Planung";"Wind";"3000";"3000";"";"25.1.2021";"Brandenburg";"15806";"Zossen";"";"";"Zehrensdorf";"Flur8: 1/1";"12072477";"52,162317";"13,543497";"";"";"Wünsdorf-Süd";"149";"115";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"25.1.2021";"";"1.2.2022";"ENERCON GmbH";"ABR908513626727";"Volleinspeisung";"SGE946872321990";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE960467909141";"WP Rostock WEA 1 (1074-01)";"In Planung";"Wind";"3000";"3000";"";"27.1.2021";"Mecklenburg-Vorpommern";"18198";"Kritzmow";"";"";"Groß Schwaß";"Flur 1, Flurstück 40";"13003000";"54,088746";"12,036802";"";"";"Windpark Rostock";"122,05";"115,71";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"27.1.2021";"";"30.6.2022";"Energiequelle GmbH";"ABR957301131660";"Teileinspeisung (einschließlich Eigenverbrauch)";"SGE929528239306";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE925252815489";"WP Rostock WEA 2 (1074-02)";"In Planung";"Wind";"3000";"3000";"";"27.1.2021";"Mecklenburg-Vorpommern";"18198";"Kritzmow";"";"";"Groß Schwaß";"Flur 1, Flurstück 46/6";"13003000";"54,090503";"12,042412";"";"";"Windpark Rostock";"135,48";"115,71";"ENERCON GmbH";"E-115";"";"";"Horizontalläufer";"Windkraft an Land";"27.1.2021";"";"30.6.2022";"Energiequelle GmbH";"ABR957301131660";"Teileinspeisung (einschließlich Eigenverbrauch)";"SGE929528239306";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE922468469581";"WEA 1";"In Planung";"Wind";"4500";"4500";"";"22.2.2021";"Niedersachsen";"49219";"Glandorf";"";"";"Sudendorf";"Flur 5 und Flurstück 175/1";"03459034";"52,049835";"7,99254";"";"";"WP Glandorf-Bever";"164";"149,1";"Nordex Energy GmbH";"Nordex N149/4.5";"";"";"Horizontalläufer";"Windkraft an Land";"25.7.2022";"";"1.3.2025";"Bürgerenergiegesellschaft Windpark Bever GmbH & Co. KG";"ABR956838423484";"Volleinspeisung";"SGE913792239742";"Teutoburger Energie Netzwerk eG (TEN eG) (SNB910696207785)";"SNB910696207785";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE979794994263";"WEA 2";"In Planung";"Wind";"4500";"4500";"";"22.2.2021";"Niedersachsen";"49219";"Glandorf";"";"";"Sudendorf";"Flur 3 und Flurstück 324/3";"03459034";"52,053358";"7,999694";"";"";"WP Glandorf-Bever";"164";"149,1";"Nordex Energy GmbH";"Nordex N149/4.5";"";"";"Horizontalläufer";"Windkraft an Land";"25.7.2022";"";"1.3.2025";"Bürgerenergiegesellschaft Windpark Bever GmbH & Co. KG";"ABR956838423484";"Volleinspeisung";"SGE913792239742";"Teutoburger Energie Netzwerk eG (TEN eG) (SNB910696207785)";"SNB910696207785";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE920165701096";"WEA Weinhold";"In Planung";"Wind";"3500";"3500";"";"25.2.2021";"Schleswig-Holstein";"25797";"Wöhrden";"";"";"Wöhrden";"7 und 102";"01051113";"54,16126";"9,021427";"";"";"WEA Weinhold";"86";"126";"ENERCON GmbH";"E-126";"";"";"Horizontalläufer";"Windkraft an Land";"25.2.2021";"";"30.6.2021";"Looft-Schmidt Projekte Erneuerbarer Energien GmbH";"ABR988400212370";"Volleinspeisung";"SGE907227471906";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE912678090620";"WEA 1 1381050 Hagen-Rafflenbeul";"In Planung";"Wind";"4200";"4200";"";"26.2.2021";"Nordrhein-Westfalen";"58091";"Hagen";"";"";"Hagen";"Flur53: 326";"05914000";"51,321278";"7,468344";"";"";"Rafflenbeul";"130,07";"138,25";"ENERCON GmbH";"E-138 EP3 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.4.2024";"";"1.5.2024";"SL Windpark Hagen-Rafflenbeul GmbH & Co. KG";"ABR963259536525";"Volleinspeisung";"SGE934716696816";"AVU Netz GmbH (SNB967794191157)";"SNB967794191157";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE914948845626";"WEA 2 1381051 Hagen Rafflenbeul";"In Planung";"Wind";"4200";"4200";"";"26.2.2021";"Nordrhein-Westfalen";"58091";"Hagen";"";"";"Hagen";"Flur53: 343";"05914000";"51,31957";"7,473165";"";"";"Rafflenbeul";"130,07";"138,25";"ENERCON GmbH";"E-138 EP3 E2";"";"";"Horizontalläufer";"Windkraft an Land";"15.4.2024";"";"1.5.2024";"SL Windpark Hagen-Rafflenbeul GmbH & Co. KG";"ABR963259536525";"Volleinspeisung";"SGE928717100595";"AVU Netz GmbH (SNB967794191157)";"SNB967794191157";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE989967764258";"GRAM 02";"In Planung";"Wind";"5600";"5600";"";"8.3.2021";"Brandenburg";"17291";"Gramzow";"";"";"Gramzow";"Flur10: 166";"12073225";"53,217776";"13,97303";"";"";"Gramzow";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.3.2024";"";"1.6.2024";"GSW Windpark Gramzow GmbH & Co. KG";"ABR901987148849";"";"SGE907971037878";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE916669772892";"GRAM 03";"In Planung";"Wind";"5600";"5600";"";"8.3.2021";"Brandenburg";"17291";"Uckerfelde";"";"";"Hohengüstow";"Flur4: 170";"12073578";"53,221695";"13,980261";"";"";"Gramzow";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.3.2024";"";"1.6.2024";"GSW Windmühle Hohengüstow GmbH & Co. KG";"ABR924232917052";"";"SGE971705189744";"";"";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE953468609424";"GRAM 04";"In Planung";"Wind";"5600";"5600";"";"8.3.2021";"Brandenburg";"17291";"Gramzow";"";"";"Gramzow";"Flur10: 17";"12073225";"53,218638";"13,98231";"";"";"Gramzow";"166";"162";"Vestas Deutschland GmbH";"V162";"";"";"Horizontalläufer";"Windkraft an Land";"15.3.2024";"";"1.6.2024";"GSW Windpark Gramzow GmbH & Co. KG";"ABR901987148849";"";"SGE948219250208";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"SEE923657639280";"WEA Prötzel";"In Planung";"Wind";"4800";"4800";"";"12.3.2021";"Brandenburg";"15345";"Prötzel";"";"";"Prötzel";"Flur 20, Flurstück 149 und 150";"12064393";"52,639654";"14,030989";"";"";"Prötzel-Herzhorn";"164";"133";"Nordex SE";"Nordex N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2023";"";"1.10.2024";"natürliche Person (ABR926399840280)";"ABR926399840280";"Volleinspeisung";"SGE926978705948";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE958785560823";"Anlage 10";"In Planung";"Wind";"4260";"4260";"";"24.3.2021";"Schleswig-Holstein";"23758";"Gremersdorf";"Rossee";"";"";"";"01055015";"54,342537";"10,99643";"";"";"WP Neur-.Rossee";"92";"115,7";"ENERCON GmbH";"E-115 EP3 E4";"";"";"Horizontalläufer";"Windkraft an Land";"26.9.2023";"";"1.6.2025";"Windpark Neuratjensdorf-Rossee GmbH & Co. KG";"ABR900218365482";"Volleinspeisung";"SGE973347377329";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE927059590989";"Windpark Krimpenfort WEA 02";"In Planung";"Wind";"5700";"5700";"";"30.3.2021";"Niedersachsen";"49377";"Vechta";"";"";"Vechta";"Flur 25: 473/1";"03460009";"52,705275";"8,243511";"";"";"Windpark Krimpenfort";"125,4";"149";"Nordex SE";"Nordex N149/5.X/TS125";"";"";"Horizontalläufer";"Windkraft an Land";"13.5.2024";"";"17.5.2024";"UMania GmbH & Co. Windpark Krimpenfort KG";"ABR968940177919";"Volleinspeisung";"SGE996889586707";"EWE NETZ GmbH (SNB951051725711)";"SNB951051725711";"";"Mittelspannung";"";"EEG999229817103";"";"";"5700";"";"";"";"";""
"SEE901267014543";"WEA 1 1381046 Hagen Brechtefeld";"In Planung";"Wind";"4200";"4200";"";"26.3.2021";"Nordrhein-Westfalen";"58091";"Hagen";"";"";"Dahl";"Flur1: 292";"05914000";"51,331259";"7,552431";"";"";"Brechtefeld";"160";"138,25";"ENERCON GmbH";"E-138 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"17.4.2024";"";"15.5.2024";"SL Betriebs GmbH & Co. KG";"ABR970770820705";"Volleinspeisung";"SGE966311736079";"ENERVIE Vernetzt GmbH (SNB921319639913)";"SNB921319639913";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE958577023499";"WEA 3 1381048 Hagen Brechtefeld";"In Planung";"Wind";"4200";"4200";"";"26.3.2021";"Nordrhein-Westfalen";"58091";"Hagen";"";"";"Dahl";"Flur1: 268";"05914000";"51,327779";"7,553172";"";"";"Brechtefeld";"130,07";"138,25";"ENERCON GmbH";"E-138 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"27.3.2024";"";"15.4.2024";"SL Betriebs GmbH & Co. KG";"ABR970770820705";"Volleinspeisung";"SGE918209373552";"ENERVIE Vernetzt GmbH (SNB921319639913)";"SNB921319639913";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE945753174571";"WKA 1";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 75";"15083415";"51,966892";"11,333431";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE998536153485";"WKA 3";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 42";"15083415";"51,973326";"11,331745";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE905107785044";"WKA 4";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 42";"15083415";"51,97249";"11,3411";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE997527847884";"WKA 5";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 21";"15083415";"51,970599";"11,349692";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE974357124989";"WKA 6";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 42";"15083415";"51,968704";"11,342457";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE911259184055";"WKA 7";"In Planung";"Wind";"6200";"6200";"";"29.3.2021";"Sachsen-Anhalt";"39387";"Oschersleben";"";"";"Hadmersleben";"Flur 7: Flurstück 75";"15083415";"51,965025";"11,343123";"";"";"Windpark Hadmersleben";"165";"170";"Siemens Wind Power GmbH & Co. KG";"SG6.0-170-6.200";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"1.12.2024";"Energiepark Hadmersleben GmbH";"ABR971148253316";"Volleinspeisung";"SGE959897728675";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE964821060233";"WEA-Nandlstadt II";"In Planung";"Wind";"2400";"2400";"";"30.3.2021";"Bayern";"85405";"Nandlstadt";"";"";"Airischwand";"1117";"09178144";"48,548818";"11,785477";"";"";"WEA-Nandlstadt II";"141";"117";"Nordex Energy GmbH";"N117/2400";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2021";"";"30.6.2023";"tetra r.e. GmbH";"ABR913913882260";"Volleinspeisung";"SGE907449137482";"Bayernwerk Netz GmbH (SNB940352624434)";"SNB940352624434";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE983118277994";"WEA 1";"In Planung";"Wind";"6800";"6800";"";"4.7.2023";"Sachsen-Anhalt";"06386";"Osternienburger Land";"";"";"Drosa";"10:80";"15082256";"51,823691";"11,88015";"";"";"Windpark Drosa";"164";"163";"Nordex Energy GmbH";"N163/6 X";"";"";"Horizontalläufer";"Windkraft an Land";"2.4.2024";"";"20.11.2024";"MBBF Windparkplanung GmbH & Co. KG";"ABR909682406875";"Volleinspeisung";"SGE918107891271";"Mitteldeutsche Netzgesellschaft Strom mbH (SNB916269213931)";"SNB916269213931";"";"";"";"";"";"";"";"";"";"";"";""
"SEE904641003423";"natcraft energy solution III GmbH&Co.KG";"In Planung";"Wind";"5700";"5700";"";"1.4.2021";"Rheinland-Pfalz";"56291";"Bickenbach";"";"";"Bickenbach";"Flur 12, Flurstück 1/2";"07140010";"50,103334";"7,526191";"";"";"Windpark Bickenbach";"164";"163";"Nordex Energy GmbH";"N 163 5.7 STE";"";"";"Horizontalläufer";"Windkraft an Land";"1.4.2021";"";"1.4.2023";"natcraft energy solution III GmbH&Co.KG";"ABR999497735260";"Volleinspeisung";"SGE902885814775";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE903548501674";"Körnick Wind GmbH K 18";"In Planung";"Wind";"4800";"4800";"";"2.4.2021";"Schleswig-Holstein";"23743";"Grömitz";"";"";"Grömitz (4055)";"1, Flurstück 2";"01055016";"54,149849";"10,925385";"";"";"Körnick - Wind GmbH & Co KG";"85,5";"133";"Nordex Energy GmbH";"N133/4.8 STE";"";"";"Horizontalläufer";"Windkraft an Land";"2.5.2024";"";"9.7.2025";"Baltic Wind AK GmbH & Co. KG";"ABR976823225589";"Volleinspeisung";"SGE989591679133";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Umspannebene Höchstspannung/Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE917920376156";"WEA 1 1030309 Billerbeck-Kentrup";"In Planung";"Wind";"2350";"2350";"";"6.4.2021";"Nordrhein-Westfalen";"48727";"Billerbeck";"";"";"Beerlage";"Flur 10: 32, 34";"05558008";"52,031625";"7,397974";"";"";"Billerbeck-Kentrup";"138,38";"103";"ENERCON GmbH";"E-103 EP2";"";"";"Horizontalläufer";"Windkraft an Land";"27.3.2024";"";"15.6.2024";"SL Bürgerenergie Billerbeck Gmbh & Co. KG";"ABR967954518183";"Volleinspeisung";"SGE967018065998";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE922336951699";"WEA 2 1030310 Billerbeck-Kentrup";"In Planung";"Wind";"2350";"2350";"";"6.4.2021";"Nordrhein-Westfalen";"48727";"Billerbeck";"";"";"Beerlage";"Flur 10: 29";"05558008";"52,029346";"7,399046";"";"";"Billerbeck-Kentrup";"138,38";"103";"ENERCON GmbH";"E-103 EP2";"";"";"Horizontalläufer";"Windkraft an Land";"27.3.2024";"";"15.6.2024";"SL Bürgerenergie Billerbeck Gmbh & Co. KG";"ABR967954518183";"Volleinspeisung";"SGE962742991292";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE933136725540";"WEA 3 1030311 Billerbeck-Kentrup";"In Planung";"Wind";"2350";"2350";"";"6.4.2021";"Nordrhein-Westfalen";"48727";"Billerbeck";"";"";"Beerlage";"Flur 8: 18";"05558008";"52,027152";"7,400349";"";"";"Billerbeck-Kentrup";"138,38";"103";"ENERCON GmbH";"E-103 EP2";"";"";"Horizontalläufer";"Windkraft an Land";"27.3.2024";"";"15.6.2024";"SL Bürgerenergie Billerbeck Gmbh & Co. KG";"ABR967954518183";"Volleinspeisung";"SGE999814595126";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE961096770232";"WEA 1";"In Planung";"Wind";"4200";"4200";"";"20.4.2021";"Niedersachsen";"31600";"Uchte";"";"";"Höfen";"Flur6: 63, 64";"03256033";"52,461386";"8,896221";"";"";"Höfen-Nienburg";"122";"115";"ENERCON GmbH";"E-115 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"Höfen Projekt GmbH & Co. KG";"ABR945022292470";"Volleinspeisung";"SGE996060187907";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE962554807798";"WEA 2";"In Planung";"Wind";"4200";"4200";"";"20.4.2021";"Niedersachsen";"31604";"Raddestorf";"";"";"Jenhorst";"Flur7: 16/5";"03256024";"52,456743";"8,901898";"";"";"Höfen-Nienburg";"122";"115";"ENERCON GmbH";"E-115 E3";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"Höfen Projekt GmbH & Co. KG";"ABR945022292470";"Volleinspeisung";"SGE986584398361";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE907853472834";"WEA 3";"In Planung";"Wind";"4200";"4200";"";"20.4.2021";"Niedersachsen";"31604";"Raddestorf";"";"";"Jenhorst";"Flur7: 28/4";"03256024";"52,456801";"8,895437";"";"";"Höfen-Nienburg";"122";"115";"ENERCON GmbH";"E-115 E3";"";"";"Horizontalläufer";"Windkraft an Land";"15.1.2024";"";"31.12.2024";"Höfen Projekt GmbH & Co. KG";"ABR945022292470";"Volleinspeisung";"SGE986584398361";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
